"Date","Price","Open","High","Low","Change %"
"Jan 04, 1982","0.8853","0.8853","0.8853","0.8853","-0.17%"
"Dec 31, 1981","0.8868","0.8868","0.8868","0.8868","-0.08%"
"Dec 30, 1981","0.8875","0.8875","0.8875","0.8875","-0.07%"
"Dec 29, 1981","0.8881","0.8881","0.8881","0.8881","0.07%"
"Dec 24, 1981","0.8875","0.8875","0.8875","0.8875","0.12%"
"Dec 23, 1981","0.8864","0.8864","0.8864","0.8864","0.10%"
"Dec 22, 1981","0.8855","0.8855","0.8855","0.8855","0.01%"
"Dec 21, 1981","0.8854","0.8854","0.8854","0.8854","-0.02%"
"Dec 18, 1981","0.8856","0.8856","0.8856","0.8856","0.29%"
"Dec 17, 1981","0.8830","0.8830","0.8830","0.8830","0.07%"
"Dec 16, 1981","0.8824","0.8824","0.8824","0.8824","-0.09%"
"Dec 15, 1981","0.8832","0.8832","0.8832","0.8832","-0.18%"
"Dec 14, 1981","0.8848","0.8848","0.8848","0.8848","0.32%"
"Dec 11, 1981","0.8820","0.8820","0.8820","0.8820","0.19%"
"Dec 10, 1981","0.8803","0.8803","0.8803","0.8803","0.28%"
"Dec 09, 1981","0.8778","0.8778","0.8778","0.8778","-0.05%"
"Dec 08, 1981","0.8782","0.8782","0.8782","0.8782","0.56%"
"Dec 07, 1981","0.8733","0.8733","0.8733","0.8733","0.03%"
"Dec 04, 1981","0.8730","0.8730","0.8730","0.8730","-0.18%"
"Dec 03, 1981","0.8746","0.8746","0.8746","0.8746","0.29%"
"Dec 02, 1981","0.8721","0.8721","0.8721","0.8721","0.15%"
